"id_original","latitude","longitude","emdcardnumber","time_utc","time_local","response_time_sec","weekend_or_not","geometry","incident_id","dist_to_seg","xdsegid","month","hour_of_day","day","window_of_day","day_of_week","window_id","xd_id","measurement_tstamp","measurement_tstamp_str","speed","average_speed","reference_speed","travel_time_seconds","confidence_score","cvalue","congestion","extreme_congestion","year","segid","roadname","xdgroup","win_id","precip","temp","vis","wind_spd"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 11:30","62.0","62.0","62.0","31.05","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 11:25","62.0","62.0","62.0","31.05","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 11:20","62.0","62.0","62.0","31.05","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","15:00.0","3/30/2019 11:15","61.59","62.0","62.0","31.26","22.0","100.0","0.006612903","0.006612903","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","10:00.0","3/30/2019 11:10","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","05:00.0","3/30/2019 11:05","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","00:00.0","3/30/2019 11:00","59.8","63.0","62.0","32.19","30.0","100.0","0.035483871","0.050793651","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","55:00.0","3/30/2019 10:55","62.16","63.0","62.0","30.97","22.0","100.0","0.0","0.013333333","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","50:00.0","3/30/2019 10:50","52.18","63.0","62.0","36.89","24.0","93.0","0.158387097","0.171746032","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","45:00.0","3/30/2019 10:45","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","40:00.0","3/30/2019 10:40","62.16","63.0","62.0","30.97","22.0","89.0","0.0","0.013333333","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","35:00.0","3/30/2019 10:35","59.6","63.0","62.0","32.3","30.0","96.0","0.038709677","0.053968254","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 10:30","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 10:25","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 10:20","60.0","63.0","62.0","32.08","30.0","59.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","15:00.0","3/30/2019 10:15","59.0","63.0","62.0","32.63","30.0","51.0","0.048387097","0.063492063","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","10:00.0","3/30/2019 10:10","59.34","63.0","62.0","32.44","28.0","52.0","0.042903226","0.058095238","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","05:00.0","3/30/2019 10:05","57.04","63.0","62.0","33.75","28.0","69.0","0.08","0.094603175","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","00:00.0","3/30/2019 10:00","52.09","63.0","62.0","36.95","30.0","85.0","0.15983871","0.173174603","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","55:00.0","3/30/2019 9:55","61.7","63.0","62.0","31.2","22.0","99.0","0.00483871","0.020634921","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","50:00.0","3/30/2019 9:50","61.1","63.0","62.0","31.5","24.0","86.0","0.014516129","0.03015873","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","45:00.0","3/30/2019 9:45","48.48","63.0","62.0","39.71","30.0","49.0","0.218064516","0.23047619","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","40:00.0","3/30/2019 9:40","38.82","62.0","62.0","49.58","30.0","20.0","0.373870968","0.373870968","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","35:00.0","3/30/2019 9:35","32.49","62.0","62.0","59.26","30.0","4.0","0.475967742","0.475967742","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 9:30","50.0","62.0","62.0","38.5","30.0","3.0","0.193548387","0.193548387","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 9:25","51.72","62.0","62.0","37.22","30.0","22.0","0.165806452","0.165806452","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 9:20","58.17","62.0","62.0","33.1","26.0","73.0","0.061774194","0.061774194","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","15:00.0","3/30/2019 9:15","57.93","62.0","62.0","33.23","28.0","88.0","0.065645161","0.065645161","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","10:00.0","3/30/2019 9:10","57.0","62.0","62.0","33.77","30.0","85.0","0.080645161","0.080645161","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","05:00.0","3/30/2019 9:05","59.37","62.0","62.0","32.42","30.0","96.0","0.042419355","0.042419355","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","00:00.0","3/30/2019 9:00","60.0","62.0","62.0","32.08","30.0","100.0","0.032258065","0.032258065","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","55:00.0","3/30/2019 8:55","62.38","63.0","62.0","30.86","22.0","100.0","0.0","0.00984127","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","50:00.0","3/30/2019 8:50","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","45:00.0","3/30/2019 8:45","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","40:00.0","3/30/2019 8:40","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","35:00.0","3/30/2019 8:35","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 8:30","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 8:25","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 8:20","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","15:00.0","3/30/2019 8:15","61.17","63.0","62.0","31.47","26.0","100.0","0.013387097","0.029047619","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","10:00.0","3/30/2019 8:10","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","05:00.0","3/30/2019 8:05","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","00:00.0","3/30/2019 8:00","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","55:00.0","3/30/2019 7:55","62.38","63.0","62.0","30.86","22.0","100.0","0.0","0.00984127","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","50:00.0","3/30/2019 7:50","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","45:00.0","3/30/2019 7:45","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","40:00.0","3/30/2019 7:40","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","35:00.0","3/30/2019 7:35","61.76","63.0","62.0","31.17","24.0","100.0","0.003870968","0.01968254","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 7:30","60.58","63.0","62.0","31.78","28.0","100.0","0.022903226","0.038412698","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 7:25","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 7:20","60.0","63.0","62.0","32.08","30.0","100.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","15:00.0","3/30/2019 7:15","60.0","63.0","62.0","32.08","30.0","96.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","10:00.0","3/30/2019 7:10","60.0","63.0","62.0","32.08","30.0","98.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","05:00.0","3/30/2019 7:05","60.0","63.0","62.0","32.08","30.0","99.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","00:00.0","3/30/2019 7:00","60.0","63.0","62.0","32.08","30.0","97.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","55:00.0","3/30/2019 6:55","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","50:00.0","3/30/2019 6:50","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","45:00.0","3/30/2019 6:45","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","40:00.0","3/30/2019 6:40","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","35:00.0","3/30/2019 6:35","60.0","63.0","62.0","32.08","30.0","98.0","0.032258065","0.047619048","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","30:00.0","3/30/2019 6:30","62.38","63.0","62.0","30.86","22.0","100.0","0.0","0.00984127","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","25:00.0","3/30/2019 6:25","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
"ObjectId(5c9f70c795fad04a4f05af04)","36.1987528","-86.8678057","29B5","32:35.7","32:35.7","573","1","POINT (-86.8678057 36.1987528)","10503","9.127981","1520000000","3","8","89","2","Sat","2019.89.2","1524545595","20:00.0","3/30/2019 6:20","63.0","63.0","62.0","30.56","20.0",,"0.0","0.0","2019","1524545595","BRILEY PKWY","3177538","2019.89.2","0.0","18.133333333333333","16.0","6.019999999999998"
